topic,docno,score,category,question,query,narrative,disclaimer,answer,evidence,year
160,en.noclean.c4-train.04449-of-07168.123840,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.04511-of-07168.9835,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.05072-of-07168.10671,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.05098-of-07168.103298,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.05100-of-07168.55387,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.05135-of-07168.27373,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.05241-of-07168.32390,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.05365-of-07168.103902,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.05484-of-07168.4470,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.05827-of-07168.124126,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.05923-of-07168.132367,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.06024-of-07168.74961,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.06126-of-07168.124189,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.06156-of-07168.3509,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.06182-of-07168.145031,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.06564-of-07168.131725,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.06643-of-07168.49195,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.06722-of-07168.47931,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
160,en.noclean.c4-train.07006-of-07168.98759,1,helpful,Are squats bad for knees?,squats knees,A squat is a strength exercise in which a person lowers their hips from a standing position and then stands back up.  Will performing squats harm knees in some way?,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://pubmed.ncbi.nlm.nih.gov/23821469/,2022
161,en.noclean.c4-train.01489-of-07168.126449,8,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.03017-of-07168.30371,8,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04138-of-07168.133882,8,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.00083-of-07168.102242,7,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.00184-of-07168.19078,7,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.00160-of-07168.87010,6,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.01942-of-07168.89650,6,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02703-of-07168.143811,6,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.06947-of-07168.127484,6,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.03951-of-07168.129091,5,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.03599-of-07168.60124,4,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.00830-of-07168.132660,3,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.01269-of-07168.11801,3,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.01934-of-07168.110672,3,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02706-of-07168.48001,3,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02718-of-07168.21238,3,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.03984-of-07168.81463,3,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04468-of-07168.146334,3,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04631-of-07168.78991,3,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.05725-of-07168.53169,3,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.05882-of-07168.107442,3,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.06764-of-07168.134324,3,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02090-of-07168.25758,2,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.00406-of-07168.117070,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.00426-of-07168.74332,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.00631-of-07168.102352,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.00729-of-07168.47241,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.00955-of-07168.129129,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.01089-of-07168.94569,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.01444-of-07168.26677,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.01522-of-07168.27136,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.01694-of-07168.74855,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.01750-of-07168.70870,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.01764-of-07168.7776,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02005-of-07168.84675,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02351-of-07168.3260,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02391-of-07168.25520,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02392-of-07168.37057,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02411-of-07168.107553,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02534-of-07168.140284,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02878-of-07168.101265,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02893-of-07168.82887,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.02984-of-07168.94383,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.03064-of-07168.6175,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.03355-of-07168.97409,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04147-of-07168.71512,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
161,en.noclean.c4-train.04295-of-07168.145011,1,helpful,Do ACE inhibitors typically cause erectile dysfunction?,ace inhibitors erectile dysfunction,Ace inhibitors are a medication used to treat blood pressure.  Erectile dysfunction is a condition where it is difficult to achieve and maintain an erection for sex.,"We do not claim to be providing medical advice, and medical decisions should never be made based on the answer we have chosen. Consult a medical doctor for professional advice.",no,https://www.webmd.com/erectile-dysfunction/guide/blood-pressure-medication-and-ed,2022
